provider,card_number,is_stolen
visa16,4015946975800284,1
mastercard,5370673679237201,0
visa16,4390485279837002,0
visa16,4224114184006154,0
visa13,4281396213433,0
visa16,4334315932076111,1
visa16,4334438614766120,0
amex,347596117868041,0
mastercard,5316178277852341,0
mastercard,5222925332979359,0
mastercard,5199273517215227,0
mastercard,5229783024040177,1
amex,349583363336483,0
visa16,4613210959678679,0
amex,345057392254557,1
mastercard,5347091291090231,0
visa13,4709971842895,0
mastercard,5300685788279515,0
amex,349295637647369,0
mastercard,5265984769821343,0
amex,341147354462894,0
mastercard,5192791911325216,0
amex,371516978590061,1
visa16,4114893357110397,0
visa16,4757767109022393,0
visa16,4509605528715588,0
mastercard,5390919094393517,0
visa13,4713046722520,1
mastercard,5175702492303002,0
mastercard,5371891018613440,0
mastercard,5129470420007692,0
visa16,4914169907056741,0
visa13,4878497886197,1
visa16,4218060046513390,0
amex,348648889834039,0
amex,374621582533338,1
amex,340983814931362,0
visa13,4223008680328,0
mastercard,5145959374940213,0
visa16,4541962793367326,1
mastercard,5120243282073063,0
mastercard,5340199685200618,0
visa16,4892327573750296,0
mastercard,5339067745130732,0
visa16,4722789202298441,0
visa13,4579771091567,0
amex,376079533567160,1
mastercard,5365236155884883,0
visa16,4903540754462534,0
visa13,4317258346398,1
visa13,4146476147456,0
amex,374514672553946,0
visa13,4889851725343,0
mastercard,5254715793594958,0
visa16,4467921235582900,0
mastercard,5388376522963904,0
visa16,4503967536358942,0
visa16,4848323650561669,1
mastercard,5349956117072738,0
mastercard,5223477885047704,0
mastercard,5396684242012419,0
visa16,4756557887484274,0
visa16,4995392259168060,1
mastercard,5353260952173484,0
visa16,4288275465980848,0
visa16,4500261900483756,0
visa16,4206273738733432,0
visa16,4271552400409177,1
visa16,4617924681090914,0
visa13,4436025147234,0
amex,378580948939264,0
visa13,4700928255125,0
mastercard,5338052837776825,1
mastercard,5179480783066663,0
visa16,4316956799907377,0
mastercard,5108958700898793,0
mastercard,5217664603778904,1
amex,374065300990455,0
visa16,4244064111298711,0
visa16,4490323125288204,1
amex,377074487105637,0
visa16,4830509486200262,0
visa16,4681188951670877,0
visa16,4178816627577445,0
visa13,4319993269059,0
mastercard,5199231493930854,0
amex,349104933920449,1
mastercard,5111595308992910,0
mastercard,5350603391002132,0
visa16,4405642825030911,0
mastercard,5345563690236328,1
mastercard,5116714216835625,0
visa16,4423966449001521,0
visa16,4451323947234235,0
visa16,4884523154444503,0
mastercard,5342566983580198,1
visa16,4498778631971662,0
mastercard,5356097452820066,0
visa13,4330868931863,0
amex,377713386341245,0
amex,348353069526063,0
visa16,4816826199980099,0
mastercard,5211047207455325,1
mastercard,5119993738622284,0
amex,348611882471159,0
mastercard,5197738952713524,0
mastercard,5293774168573512,1
visa16,4213362781266498,0
mastercard,5294306063140011,0
visa16,4529134408251602,0
visa16,4069918689483728,0
visa16,4605900226141945,0
visa16,4357666538941575,1
mastercard,5275737156899399,0
visa16,4435443426593553,0
mastercard,5120275126178302,1
amex,341942564930577,0
visa16,4414402974157620,0
visa13,4656506051593,0
amex,340009283259562,0
amex,370249316409361,0
visa13,4297895749693,0
visa16,4949337568082699,0
amex,371015514898641,1
visa16,4387129990555882,0
amex,376995075381662,0
visa16,4882285561306921,0
visa13,4508066027630,0
amex,371913768175643,1
visa16,4081702094015034,0
mastercard,5162306371813100,0
visa16,4533192883323035,1
mastercard,5177881995485876,0
visa16,4260084014958145,0
amex,370962095789692,0
visa16,4418183417348135,0
visa16,4712334354479739,0
visa16,4822928503677536,1
visa13,4591933176525,0
visa16,4166764761413098,0
visa16,4970564736468482,1
mastercard,5192296892910317,0
visa16,4422192752825742,0
visa16,4984010459496197,0
visa16,4812396060425958,0
mastercard,5314878506703874,1
visa16,4806393607922579,0
mastercard,5391366817844633,0
mastercard,5269780466188879,0
visa16,4685432519709058,0
mastercard,5109538181096882,0
visa16,4792615566565684,0
amex,340393983154087,1
visa16,4749422469014215,0
amex,348194481053355,1
visa16,4110970849343135,0
visa13,4787320903733,0
mastercard,5179083365955723,0
visa13,4552753558390,0
amex,379674562896857,1
mastercard,5324068564132475,0
amex,348470299549374,0
amex,377435540165142,0
amex,371064336372229,0
visa13,4560265578822,0
visa16,4721148736036317,0
visa16,4330318867242884,0
amex,370626243518093,0
mastercard,5325941867225650,1
visa16,4864073194791418,0
mastercard,5223253560683745,1
amex,377588901123819,0
mastercard,5384843831829229,0
mastercard,5382290145210047,0
mastercard,5370387134214388,0
amex,348288964771226,0
amex,372819469936689,1
visa16,4506632534513610,0
visa16,4859485160831498,0
mastercard,5399309338664629,0
visa16,4216908728127024,0
amex,340193317105056,0
mastercard,5110028427489114,1
amex,374125257242308,0
mastercard,5331955976134746,0
mastercard,5334322840652337,0
visa16,4992348788986524,1
amex,348230873755072,0
amex,346080324863963,0
amex,347138291656395,0
mastercard,5332020042480539,1
mastercard,5121337612321231,0
mastercard,5333118843636124,0
visa16,4077167039648214,0
mastercard,5274816366029400,0
amex,376182720329962,1
visa16,4556478490911102,0
amex,348585180401334,0
amex,340937106479597,0
amex,343191350760206,0
visa16,4889417123745105,1
visa13,4112155814329,0
amex,379221142943799,0
visa16,4521368214684816,0
mastercard,5123578782398321,0
visa16,4879227078979704,0
mastercard,5203622901562616,0
visa16,4367995975756818,0
visa16,4891441558904207,1
visa16,4895773433885243,0
visa16,4593432727171548,0
visa16,4842638411659437,0
visa16,4141423947297756,0
mastercard,5254749702335047,1
amex,340511473124985,0
visa16,4388288198894763,0
mastercard,5398784162463457,0
mastercard,5391396167669108,1
amex,377504662326657,0
visa13,4260306736618,1
mastercard,5386334432724520,0
mastercard,5393518603391264,0
visa13,4406537582087,0
mastercard,5103430725713501,0
visa16,4080868652455523,0
amex,370434066479620,0
visa16,4314187700653668,0
visa16,4130911802750896,0
visa16,4338483234877663,1
visa16,4296642210183848,0
visa13,4050556086065,0
mastercard,5172679625850419,0
mastercard,5178185333319618,0
visa16,4044429803724310,1
visa16,4097775697283052,1
visa16,4332119231158741,0
visa16,4302995173073451,0
visa16,4134034153706858,0
mastercard,5213594328087196,0
visa16,4652692338616532,0
visa16,4423476438988969,0
visa16,4092898976922995,0
mastercard,5125823101527947,1
mastercard,5256489571656136,0
amex,379699175143637,0
visa16,4760219898822448,0
mastercard,5216830421110098,0
visa16,4855455414309934,1
mastercard,5248953090102998,0
visa13,4774984586871,0
visa16,4222362848140321,0
visa16,4203180525581010,0
amex,370622997610889,1
mastercard,5347324726679322,0
amex,379640980399840,0
mastercard,5281571965358459,1
visa13,4029783191179,0
mastercard,5394323049123705,0
mastercard,5120540363145540,0
mastercard,5373947761241819,0
visa16,4335600853497506,0
visa16,4653927383469232,0
visa16,4515185933644600,0
visa13,4502887087931,1
visa16,4734829897935547,1
amex,371856090457959,0
visa16,4658542568284002,0
mastercard,5132152264843631,0
amex,373530990270121,0
visa16,4590188487393226,0
mastercard,5350959029361237,0
visa16,4660865611419895,1
mastercard,5244685483243005,0
visa16,4381487793613662,0
visa13,4733443910155,0
mastercard,5392833576803547,0
visa16,4450984094759927,0
amex,373519076174463,0
visa16,4366387488281750,1
visa16,4567134287675924,0
visa16,4067284311433801,0
amex,371707580963784,1
mastercard,5105204253678123,0
amex,379494464940020,0
amex,340782705254292,0
visa13,4722738491302,1
mastercard,5288454967560286,0
visa16,4693752948852470,0
amex,372552164366221,0
visa16,4924644407840610,0
mastercard,5297782454223318,0
amex,377868245866897,1
visa16,4356169362064938,0
mastercard,5187568287518591,0
visa16,4574232668389460,1
mastercard,5204026816150237,0
visa13,4614515436974,0
visa16,4594617196645241,0
mastercard,5139696068546215,0
visa13,4549010913681,0
mastercard,5335445305051973,1
amex,349469463786233,0
mastercard,5162559492844699,0
visa16,4593367134326709,0
visa16,4477456920056181,0
amex,346186447506239,0
visa16,4712154842513034,0
amex,370417986371654,1
visa16,4943044471728428,0
mastercard,5136652242902702,0
mastercard,5372370262606029,0
visa13,4561280507515,0
amex,376946866456890,0
amex,343807016030524,1
mastercard,5143307290340294,0
visa16,4405942572878748,1
mastercard,5312396591363274,0
visa16,4510521561499427,0
amex,379403063984834,0
visa13,4865963003480,0
amex,340715072621735,1
visa16,4422857113849124,0
visa13,4244782108864,0
mastercard,5364425099996009,0
visa16,4435686758967304,0
mastercard,5272244225094493,0
amex,374200238696987,0
visa13,4062863948663,0
visa16,4378167036524711,1
amex,374701911685759,0
visa13,4963154623693,0
amex,374688082832684,1
mastercard,5257614503429273,0
visa16,4072851687467424,0
mastercard,5387573227325857,0
mastercard,5388168348166634,0
mastercard,5154448612247837,0
mastercard,5307691507739865,0
mastercard,5149672757258139,1
visa16,4168757779714810,1
mastercard,5288187802376522,0
visa16,4303366334247302,0
mastercard,5267371488340094,0
visa13,4292711154624,0
amex,343368403518456,0
visa16,4119531386695849,1
mastercard,5350948211592089,0
visa16,4014794019444888,0
visa16,4809175710080065,0
mastercard,5251343476703797,0
visa16,4903109022546567,0
visa16,4594801958969524,1
visa16,4304394577894621,0
visa13,4278107685990,0
mastercard,5350806277855081,0
visa16,4491012868664254,0
mastercard,5179298258484686,0
mastercard,5228073961408384,1
visa16,4253851235492347,0
mastercard,5386276839889184,0
visa16,4899167972966348,0
mastercard,5132958727353657,1
visa16,4561822508392271,0
visa16,4438465158514074,0
mastercard,5198292035607146,1
visa16,4232464256935941,0
visa16,4554103981681707,0
amex,345367930483158,0
amex,349604381523926,0
mastercard,5163000900131162,1
visa16,4752973033737735,0
mastercard,5398159098388450,0
mastercard,5177323911885657,0
amex,372884508210306,0
mastercard,5183053804629894,0
mastercard,5142162736719960,0
amex,349365524655609,0
visa16,4904505347859180,0
mastercard,5178114178265785,1
visa16,4778874104693981,0
mastercard,5377463823326826,0
amex,379260760921711,0
visa16,4722800504418106,1
visa16,4568832182187411,0
mastercard,5299245954364543,1
visa16,4905474586193273,0
visa16,4602912269140455,0
amex,378435934156698,0
visa16,4830238016356846,0
amex,372069733236231,0
visa16,4989429152227177,0
amex,342917668779707,0
mastercard,5302409527895863,1
visa16,4807491726937509,0
amex,379341483233954,0
visa16,4703135061137564,0
amex,378211088088270,0
mastercard,5207636572109735,1
mastercard,5102338480269521,0
mastercard,5379539228289798,0
amex,347153892259903,1
visa16,4572284110736766,0
visa13,4689068106141,0
visa16,4829511499627104,0
amex,340162821438543,0
visa16,4878198157260491,1
mastercard,5308727082906351,0
amex,345105546694507,0
visa13,4710610925042,0
mastercard,5321628411533853,0
amex,340327145101693,0
mastercard,5328102043285491,1
mastercard,5243401832829424,0
mastercard,5208905057166612,0
visa16,4874160213148569,0
mastercard,5371782550378858,0
visa16,4421384680380483,1
visa16,4319872864716329,0
amex,378327117153156,0
visa13,4861014767686,0
amex,340266427034000,0
visa16,4088653921303379,0
amex,341233062851188,1
mastercard,5321742225110871,0
mastercard,5233718790872985,0
mastercard,5354474159494747,0
mastercard,5285230980470528,0
mastercard,5272178948086842,0
visa16,4782676415096455,1
amex,343972899720128,0
visa16,4108818893871879,0
amex,344122571630612,1
amex,376810070504731,0
visa16,4854104215749721,0
visa16,4556518078673408,0
mastercard,5118615411904132,0
mastercard,5204339632387044,0
visa16,4898116349578774,0
visa16,4869084794931291,1
mastercard,5309207767227026,0
visa16,4622274443945861,0
visa16,4282136552804695,1
visa16,4076150494152832,0
visa16,4630832996693202,0
visa16,4621185034152843,0
visa16,4913017091029803,0
mastercard,5288715130554244,0
visa16,4499557479073982,1
visa13,4330290795274,0
visa16,4801765487424518,0
visa16,4441529221881813,1
visa16,4494364183310692,0
mastercard,5236660935777033,0
amex,342437977503466,0
mastercard,5303770763147833,0
visa16,4829814676107357,0
mastercard,5253090483126177,0
visa13,4979456149609,1
amex,347855801560326,0
visa13,4948589607098,0
visa13,4538058692877,0
visa16,4183527676664215,0
visa16,4740865241939621,0
amex,344426194943876,1
amex,377924460742915,1
visa16,4897129682337451,0
visa16,4571767322290284,0
amex,344616195892680,0
visa13,4854037612880,0
amex,346115866459877,0
visa16,4227663916135548,0
mastercard,5115478245380703,0
visa13,4024596037479,0
visa16,4365802980370308,1
mastercard,5348078166240131,0
mastercard,5297333519279984,0
mastercard,5304372657547613,0
amex,344082374285990,0
visa13,4638549238494,1
visa13,4073055956299,0
visa13,4016032887327,0
visa16,4078628298444206,0
mastercard,5373126012372067,1
visa16,4109430834558562,0
mastercard,5345973990753171,1
mastercard,5377007819203513,0
visa13,4826956328730,0
visa16,4000315131848412,0
mastercard,5252737103917325,0
mastercard,5185822481458407,0
mastercard,5273599016311227,0
visa16,4354852940003336,0
visa16,4327436685744173,1
visa16,4796578086532061,0
mastercard,5362096636460254,0
amex,373231216793075,0
visa13,4720157868992,1
mastercard,5351305149621085,0
visa16,4010056245601200,0
mastercard,5388156920184083,0
visa16,4942292952072516,0
visa16,4676889622407196,0
amex,345047603058301,1
visa16,4463566096461894,0
mastercard,5140644101202377,0
amex,376777803011237,0
mastercard,5100244460282629,0
mastercard,5194858174635330,1
visa16,4119429077984509,0
amex,340044944639159,0
visa13,4629302546710,1
amex,349994795568405,0
visa16,4828713523234359,0
mastercard,5330146816361332,0
mastercard,5267285570494033,0
visa16,4474862220339735,0
amex,343251853965502,0
mastercard,5342502589583930,1
mastercard,5358972002642764,0
mastercard,5387044847467149,1
visa16,4632329051156025,0
visa16,4066218461332083,0
mastercard,5248060843708517,0
visa13,4632316785548,0
visa16,4943146316948846,0
visa16,4224967013737822,0
visa13,4058176648735,0
visa16,4001430500975172,0
amex,373709131951720,1
amex,340793425891842,1
mastercard,5389275407121159,0
mastercard,5252653982585069,0
mastercard,5237053229012003,0
mastercard,5153081794161244,0
visa13,4886311182040,0
visa16,4840832554580847,0
visa13,4950137970739,0
mastercard,5367730946724190,0
amex,345969784682817,1
visa16,4287510406285506,0
amex,346182421234120,1
visa13,4625542402557,0
visa16,4496021982309311,0
visa16,4097734556480234,0
mastercard,5384021247796023,0
mastercard,5293549074544827,0
mastercard,5165297585724216,1
visa16,4934774363270763,0
visa16,4290158716609323,0
visa16,4003762364574214,0
mastercard,5390076851116241,0
mastercard,5247565874276557,1
mastercard,5129012168174019,0
visa16,4324320625537603,0
mastercard,5115174386635126,0
amex,347265122271860,0
visa16,4374308983247062,0
visa16,4463676612024850,1
visa16,4826508384585440,0
mastercard,5139796180348449,0
mastercard,5351126687721297,0
visa16,4697205793067542,0
visa13,4362580128296,1
amex,340184276280188,0
visa13,4598192120417,0
mastercard,5252530702167560,0
mastercard,5280794265957116,0
amex,343312207272050,0
visa16,4324710968800883,1
mastercard,5211778948286393,0
amex,379620212250771,0
visa16,4685316464779390,0
mastercard,5287285878692243,1
visa16,4437142771027310,0
amex,346688453698461,0
mastercard,5215568021198169,0
amex,375905458471767,1
visa16,4729540436953324,0
visa13,4402071080505,0
visa16,4786209403032443,1
visa13,4824198868381,0
visa13,4671951356033,0
visa16,4306056124233292,0
visa16,4106237128090373,0
visa16,4360166392090580,0
mastercard,5103969416628973,0
visa16,4352112939204540,1
mastercard,5384417508492007,0
visa13,4221432942678,0
visa16,4843027987345176,1
visa13,4155595464528,0
mastercard,5165790615925480,0
visa16,4539173900142131,0
visa16,4130451859614117,0
visa13,4462780609820,0
visa16,4325464087234066,0
amex,342912491981885,0
amex,347877798035948,1
mastercard,5245803246501960,0
mastercard,5143323208841232,1
mastercard,5180746049472797,0
visa16,4601402528757514,0
visa16,4731150532793727,0
mastercard,5351511200389997,0
amex,374498304363140,1
visa16,4880336305624327,0
mastercard,5354582242531505,0
mastercard,5192383475787724,0
mastercard,5254150176796915,0
visa16,4037302737154558,0
visa16,4716941713831156,1
visa16,4747313949784968,0
amex,370577293923727,0
visa16,4774355541677724,0
visa13,4588561357567,0
mastercard,5247812870488939,0
visa16,4505100287299150,0
